steps	episodes	elapsed	mean	median	stdev	max	min	low_con_average_q1	low_con_average_q2	low_con_average_q_func1_loss	low_con_average_q_func2_loss	low_con_average_policy_loss	low_con_q1_recent_variance	low_con_q2_recent_variance	low_con_policy_gradients_variance	low_con_policy_gradients_mean	low_con_policy_n_updates	low_con_q_func_n_updates	high_con_average_q1	high_con_average_q2	high_con_average_q_func1_loss	high_con_average_q_func2_loss	high_con_average_policy_loss	high_con_q1_recent_variance	high_con_q2_recent_variance	high_con_policy_gradients_variance	high_con_policy_gradients_mean	high_con_policy_n_updates	high_con_q_func_n_updates	final_x	final_y	final_z	state_reached_diff	state_reached_direction_diff	subgoals_mag_diff	subgoals_direction_diff
240261	302	6921.640552043915	-235.58233380182634	-208.83580915591818	267.6724242804613	-0.06552687150167845	-924.2237012785696	-755.98035	-756.1699	21.15599161148071	20.43874732017517	752.6966827392578	101886.09	103247.46	0.0	0.0	118881	237762	-9.598129	-9.598884	0.01641564860008657	0.018343105521053074	9.452447786331177	18.376825	18.485119	0.0	0.0	11889	23779	0.4198815518409702	-0.39508072043401277	-0.08489921358590413	1.8370103697697864	-0.7205899195701725	0.019474792894829045	0.9999729842023181
245267	308	7069.110788106918	-150.75066694514618	-148.08367170691005	102.81279430559479	-0.08640296609374722	-308.21185690287376	-751.6104	-752.07623	21.79465286254883	21.011810035705565	766.1750415039063	128691.65	133450.28	0.0	0.0	121384	242768	-9.5368185	-9.531347	0.024207870196551084	0.02390243411064148	9.496931810379028	15.509351	15.72932	0.0	0.0	12139	24279	0.9815285587880083	0.5006480070181514	-0.055640106492830244	1.710771946914963	-0.15688431778731396	0.002244854607795703	0.9999991602703567
250273	314	7218.854199409485	-172.07001183314733	-181.17943223050753	109.28651102654425	-0.04014736713844172	-318.3497936037286	-766.6245	-766.75305	18.587840766906737	17.782688579559327	760.04390625	96952.59	97474.484	0.0	0.0	123887	247774	-9.792307	-9.787576	0.015775300511159003	0.015451796553097665	9.668568716049194	14.174777	14.219805	0.0	0.0	12390	24780	0.43932946696789243	-0.057728953924658155	0.7557890361525943	1.1832235156502249	-0.6876060745688259	0.003254934443832606	0.9999980052200003
255279	320	7361.987596750259	-154.90576280641238	-172.79677326730916	126.05043755570412	-0.06611002823559123	-327.3243730171623	-764.6647	-763.42786	20.10005177497864	19.366085319519044	765.3088922119141	91823.484	91909.49	0.0	0.0	126390	252780	-10.102929	-10.11404	0.01633281583432108	0.015154776833951474	9.84859076499939	17.129192	17.205154	0.0	0.0	12640	25280	0.8229863584446078	0.9214254768878318	0.7385501818956737	1.7634960937251107	-0.7567763822857642	0.007437852138064636	0.9999961995140206
260285	326	7516.850956201553	-221.64063215131873	-184.82548269883284	134.49121271553386	-0.08070535158392436	-499.88726938679775	-783.01587	-782.38226	21.69122588157654	20.604692974090575	771.0769940185547	114029.94	112941.61	0.0	0.0	128893	257786	-10.195041	-10.19423	0.022170762601308524	0.02277042044326663	10.05567440032959	19.853115	19.831923	0.0	0.0	12890	25781	-1.0860292785075658	-0.02333335787438262	-0.1724825478767038	1.5243606110984071	0.16061739847202047	2.025191073998086e-10	1.0
265290	331	7664.247663736343	-134.8835305929747	-149.93092248492155	83.47339072875299	-0.06502733609563231	-286.6140245710735	-790.2155	-793.5113	20.681435565948487	19.195357546806335	777.7005444335938	119796.52	131324.56	0.0	0.0	131395	262791	-10.305191	-10.293911	0.02022199785336852	0.022933363444171847	10.135302419662475	23.754175	23.973211	0.0	0.0	13140	26281	-0.06717319160273583	0.5872961281109199	0.9111085391624194	0.8192135092815704	0.15605483956993862	2.3351173122122084	-0.8392548292211109
270297	338	7818.758494853973	-183.1156134257108	-185.75178112142476	98.40957724844435	-0.08401398734029708	-318.9423379245924	-792.9994	-793.53235	18.560533781051635	17.921807012557984	779.9283239746094	100573.08	100486.89	0.0	0.0	133899	267798	-10.301439	-10.301026	0.019866909557022153	0.01717083912808448	10.231339721679687	22.261534	22.39085	0.0	0.0	13391	26782	0.22038179884504872	0.9023280920331989	0.6589215529135666	1.5484484411303092	0.5832425937098067	0.001622269289526748	0.9999996378793677
275302	343	7972.832989454269	-182.34429737826332	-178.8169854011902	83.59687757660132	-0.08102773601752009	-310.7497653135121	-791.42505	-792.6847	19.323294630050658	18.327494616508485	768.8166534423829	109198.61	113409.15	0.0	0.0	136401	272803	-10.56603	-10.558279	0.017707633916288615	0.016608704226091505	10.383275785446166	19.091684	19.405258	0.0	0.0	13641	27283	0.5085604890934059	-0.9714752584345904	0.8982842635931441	1.2203275531563282	-0.6158673599201588	0.005400708724064465	0.9999939213530532
280307	348	8131.678426504135	-230.74815790599527	-260.57495590517914	107.58742129504468	-0.07576367710070271	-367.74506873319575	-770.43994	-771.33026	18.369497985839843	17.64282051563263	770.3450061035156	115145.96	117518.35	0.0	0.0	138904	277808	-10.545342	-10.54742	0.018625415354035793	0.015276348274201155	10.522249212265015	19.77129	19.909264	0.0	0.0	13891	27783	0.704458766823433	0.3610457962594942	0.4899527998379103	1.7060827470999649	0.35314641980000244	0.006538471154932344	0.9999935720214161
285312	353	8280.618438482285	-184.97329122531744	-194.1613963198277	116.50460862826166	-0.004817665041350163	-348.69886891467826	-763.2197	-763.7065	21.86155514717102	21.021079773902894	775.8639733886719	86048.37	89896.16	0.0	0.0	141406	282813	-10.57331	-10.583075	0.01984732395969331	0.015749594569206236	10.670037755966186	17.803211	17.86986	0.0	0.0	14142	28284	0.40562378874850213	0.41772175005703693	0.7425913796334969	1.7094485418995955	0.03574442461096279	0.004851740355291621	0.999995977475677
290317	358	8424.844324588776	-142.59784443599924	-158.00415641111755	113.17834875948198	-0.06507889775661631	-318.00072770869934	-756.9734	-757.20605	18.21298457622528	16.99637849807739	765.1298107910156	88065.766	86359.375	0.0	0.0	143909	287818	-10.877676	-10.867774	0.02307168341241777	0.023885735971853138	10.648238611221313	21.675846	22.177383	0.0	0.0	14392	28784	0.8761665343371565	-0.789610965457131	-0.29048418263892806	0.631068185008821	-0.37372508717436836	1.1040791809432944	-0.6407131596460852
295325	366	8572.103755235672	-153.0520814895014	-165.16833386026326	92.28903197816278	-0.08919673445466218	-254.13798896507706	-769.001	-767.89044	18.581244463920594	17.643334331512452	756.568193359375	97950.99	97466.914	0.0	0.0	146413	292826	-10.865799	-10.850277	0.02574264269322157	0.02621377492789179	10.849466972351074	16.722946	16.62817	0.0	0.0	14642	29285	-1.084332958390065	-0.024099608082131962	-0.17457528875813133	1.7758403019189066	-0.8710158629165611	0.0038995733154729957	0.999999418151034
300333	374	8707.567871809006	-124.49782372316609	-134.4111107556019	122.86675399976791	-0.08377690716145803	-345.6674316976664	-759.6629	-761.17914	18.837596797943114	18.181892743110655	755.8072332763672	105365.08	107352.75	0.0	0.0	148917	297834	-11.035976	-11.024531	0.015603842088021338	0.01435312706977129	11.00260223388672	27.36169	26.323975	0.0	0.0	14893	29786	0.35317039464519917	0.08244728306845328	0.7305638691500154	1.668000683819132	0.3093311621124255	0.0044290576753329034	0.9999968119855207
305339	380	8857.185254573822	-175.52030477438424	-175.13691672284665	108.2745159790174	-0.07549088869861786	-304.75441332039736	-764.42725	-764.85315	16.821543750762938	15.922292156219482	746.629408569336	167895.47	165583.73	0.0	0.0	151420	302840	-10.967104	-10.950839	0.017910911375656723	0.01646892818622291	11.101535339355468	19.599834	19.566164	0.0	0.0	15143	30286	0.8644002848289198	-0.9714472771524457	0.8196891024035584	1.2116435956495801	-0.9819304333245837	2.101528409053723	-0.19973583601961095
310345	386	8999.375383377075	-147.35445193576433	-178.75946187759774	110.56795488505983	-0.08296648819934378	-273.3270915509066	-764.1121	-765.0949	18.240773968696594	17.184991307258606	743.0366223144531	225630.9	229310.88	0.0	0.0	153923	307846	-11.692016	-11.6728945	0.020030280770733953	0.01863933025393635	11.261123037338256	30.76892	30.230429	0.0	0.0	15393	30787	-0.07665778133333856	0.5155381867389415	0.6469756135259308	1.2056747871093443	0.7210560583076556	0.01021414654895669	0.9999827722124934
315355	396	9155.457517623901	-214.00218244960615	-244.70742276927322	95.38391558927326	-0.007003350199972558	-311.19093023780283	-755.4716	-755.7239	15.884771389961243	15.099962425231933	731.5266046142578	224457.67	219355.5	0.0	0.0	156428	312856	-11.362967	-11.367024	0.02366748215164989	0.023057034728117286	11.38612868309021	19.660053	19.689333	0.0	0.0	15644	31288	-0.9698800190426905	0.9912017760611014	-0.4111838613493727	1.7449641064683559	-0.24902187800502482	0.005900549240112154	0.9999946373385405
320361	402	9297.865267276764	-119.54261737494468	-137.22462893310416	88.65053128302293	-0.06571857914658785	-224.59355258493835	-731.4709	-731.5484	18.865801515579225	18.00576512336731	730.4644659423828	96817.06	95693.72	0.0	0.0	158931	317862	-11.4549265	-11.458306	0.022228340515866876	0.020045455587096514	11.569977073669433	23.413559	23.44547	0.0	0.0	15894	31789	0.18504492196166167	0.7064672891760524	0.8023831718850649	1.7927372717857148	-0.5314934686264045	0.007276916552189923	0.9999940889643245
325367	408	9451.723368406296	-144.0271743225781	-156.8912302178672	59.24070273372082	-0.09652418654605041	-217.16548053730745	-742.96173	-743.6715	16.46310016155243	15.884403195381164	721.633295288086	185915.9	197198.08	0.0	0.0	161434	322868	-11.71009	-11.721508	0.020954365278594195	0.02129868619609624	11.635615587234497	24.442818	24.41103	0.0	0.0	16144	32289	-1.086025476238191	-0.02374797742963597	-0.17243205912522563	1.6585359947914389	0.3476354594972119	0.0014474725831882674	0.9999996651858963
330373	414	9587.352494478226	-136.0234168489404	-171.62181480581023	128.18066452504297	-0.08389949990596014	-327.24019559181414	-712.19824	-711.23926	15.379319019317627	14.859115571975709	706.3005029296875	166340.12	155985.66	0.0	0.0	163937	327874	-11.940716	-11.935991	0.023461539838463066	0.02380049862898886	11.718766412734986	34.281704	34.42654	0.0	0.0	16395	32790	0.6845100308208583	0.9961555827217519	0.046278767003407495	1.7746751000238101	-0.5770390912485222	0.006257454394510782	0.9999958535993085
335379	420	9741.362715959549	-150.0828758796526	-136.42497636439094	85.40059749902396	-0.09342344961798864	-327.3243730171623	-703.8889	-703.98584	14.555357279777526	14.091011548042298	698.4378100585938	62644.605	63475.48	0.0	0.0	166440	332880	-11.962596	-11.971408	0.019474468319676818	0.020284246378578244	11.779195146560669	27.963236	27.845943	0.0	0.0	16645	33290	-1.0858400400032062	-0.024412841375742178	-0.17272007471450368	1.7077912948418117	0.03902583818962442	0.003517259990003347	0.9999978823807549
340385	426	9888.950158834457	-145.26451855351488	-142.9712666671507	100.04886143709179	-0.05182695059754949	-327.2396895578667	-704.92883	-704.6043	13.938441500663757	13.41740975856781	690.6466754150391	108080.61	110988.46	0.0	0.0	168943	337886	-11.761621	-11.758041	0.02060122000053525	0.02044259906280786	11.879370927810669	16.226618	16.323612	0.0	0.0	16895	33791	0.13889076310002912	0.20520633165116853	0.6586950998083483	1.7433233344755115	0.019122771691182802	0.004327256857592093	0.999996920492301
345390	431	10022.638845443726	-92.43429216439297	-113.97338787946134	91.18491878878494	-0.035074976331133566	-269.4815140971084	-677.41144	-677.4125	13.296241970062256	12.906396250724793	685.4443145751953	38115.617	37715.168	0.0	0.0	171445	342891	-12.135297	-12.144333	0.02068733955733478	0.020951328594237567	12.064380769729615	21.64524	21.64149	0.0	0.0	17145	34291	-0.1252831427996247	0.2820413254940246	0.6350989773541007	1.5595407967087984	0.5608551662470094	0.015302988314215976	0.9999670005602107
350399	440	10163.561159849167	-143.9844011187526	-139.7037032637936	124.17098388642822	-0.06312494766799309	-327.2396895578667	-671.4211	-671.68365	12.241926865577698	11.80510627746582	673.9459375	39690.17	39287.03	0.0	0.0	173950	347900	-12.330809	-12.336307	0.020624671406112613	0.022591855940409005	12.125275020599366	24.733433	24.183933	0.0	0.0	17396	34792	-1.085072993701879	-0.022768684674450146	-0.17360610483872485	1.7674645808988778	-0.6972812470462176	0.00550234339652741	0.999997510239193
355404	445	10304.662752389908	-169.26180936597632	-189.7234557952661	133.55186110729744	-0.04288764649192906	-327.2396895578667	-666.9582	-666.2585	13.083946714401245	12.454401440620423	667.1565106201172	48902.34	48084.31	0.0	0.0	176452	352905	-12.276106	-12.270912	0.01869963690172881	0.018563523208722472	12.309548406600952	17.789694	17.66112	0.0	0.0	17646	35293	0.0761898991452925	0.5905859280001868	0.634216597427675	1.6449540787126644	-0.8339331403650801	0.006598228638449333	0.99999754989796
360409	450	10458.240255594254	-182.99077582167024	-182.69693334818373	96.10255267224767	-0.084157371675378	-307.78037981660395	-663.85187	-664.01514	12.219020404815673	11.84379002571106	666.0764697265626	39134.01	41033.547	0.0	0.0	178955	357910	-12.621996	-12.614474	0.024594715256243946	0.024328409703448416	12.501468448638915	23.437887	23.393772	0.0	0.0	17896	35793	0.6375118011804131	0.6213695001918862	0.8459921307276894	1.5770150980028608	-0.672080300438988	9.792735903757106e-05	0.9999999989428636
365416	457	10613.262273073196	-225.89807870107978	-230.06110022340476	101.36070158806159	-0.0850223048722831	-364.2600070804362	-656.6905	-658.08813	12.394174342155457	11.964326705932617	657.6747265625	42469.145	43424.68	0.0	0.0	181458	362917	-12.734834	-12.744063	0.025653603663668038	0.02552409269846976	12.603393001556396	23.826965	23.89777	0.0	0.0	18147	36294	-0.05953078387627775	0.2799608770782738	0.6217664799196991	1.5497500506735475	-0.4395819473366417	0.004373602241401166	0.9999967872682962
370423	464	10754.90632891655	-125.99111442410644	-126.30681660404676	106.52729611694981	-0.021165860036892015	-307.2123069110454	-649.7771	-649.5857	12.541595253944397	11.851608991622925	647.9494281005859	29866.512	29663.645	0.0	0.0	183962	367924	-12.642793	-12.647768	0.023938845875672996	0.023981665847823023	12.602510166168212	23.305943	23.482311	0.0	0.0	18397	36795	-1.0860476829363812	-0.020806800183094554	-0.17239989288933233	0.7268173955924017	-0.3975219825343986	2.103307561596187	-0.38764024468318226
375429	470	10896.84361743927	-125.86355527160651	-169.8030222762377	89.5875094005035	-0.019963844726058055	-208.12532542283842	-650.4869	-651.18695	10.606926307678222	9.99084359407425	642.5919622802735	56698.29	59972.824	0.0	0.0	186465	372930	-12.9940405	-12.985164	0.02815875201486051	0.02822653129696846	12.730578861236573	36.42353	36.60256	0.0	0.0	18647	37295	0.3147204459830124	0.3132331755713942	0.7199844622652816	1.734264734226468	-0.7610144785401555	0.0010977772820302274	0.999999915685507
380435	476	11038.157435417175	-133.73383583633478	-155.33481497459175	109.38612828208743	-0.02573196878804948	-327.2396895578667	-641.494	-641.84064	11.881623096466065	11.455095343589782	642.3561895751953	24564.809	25113.793	0.0	0.0	188968	377936	-12.748182	-12.740391	0.030183557905256748	0.030330302994698286	12.801077289581299	21.934938	21.405233	0.0	0.0	18898	37796	0.7418374309338911	0.5117383518310272	0.12313852570910622	1.7112987322082802	0.6143515907235988	0.016933269361312793	0.9999695213119081
385442	483	11202.651778936386	-205.5934626946065	-209.25665108847835	68.70421517746396	-128.15320550842463	-327.2396895578667	-642.07935	-642.6121	10.635046153068542	10.083867518901824	637.1536639404297	72692.27	76012.05	0.0	0.0	191471	382943	-13.048234	-13.022824	0.03166804020293057	0.029286207081750035	13.008765239715576	32.485188	31.546015	0.0	0.0	19148	38297	-1.086242693582275	-0.022707821971167275	-0.17234791956393392	1.723103414277017	0.3777847589834055	0.0022627400249600003	0.9999992608393851
390448	489	11330.841000556946	-97.60151596976762	-75.68910138179109	114.27903314022565	-0.06068418217583179	-327.32429586283547	-644.7241	-644.7778	11.408716835975646	10.861419472694397	635.5714520263672	46093.68	47346.406	0.0	0.0	193974	387949	-13.024557	-13.013266	0.0280319469794631	0.026103875171393155	13.037470722198487	27.59882	27.739788	0.0	0.0	19398	38797	0.37379627256543557	0.1916031064397794	0.7286088509166608	1.137976234476576	0.6497824815628678	0.009485446020569662	0.9999799281202655
395454	495	11479.259318351746	-150.71058129524715	-160.53140847725462	94.55589854851858	-0.06731634653677877	-273.7427185484303	-623.7706	-623.84155	11.141894698143005	10.58541158914566	628.3497778320312	21108.387	21466.66	0.0	0.0	196477	392955	-13.025419	-13.030891	0.024728905176743865	0.025838433792814613	13.088339176177978	16.220602	16.351038	0.0	0.0	19649	39298	0.4102894310518923	0.7739051690245944	0.7429702727370064	1.2119851332039573	-0.02460989817661721	0.6971862727187689	0.8179824339069246
400459	500	11614.480774879456	-114.86007616874048	-136.46993963784172	108.16296537699706	-0.03727201883962514	-283.1820393605487	-628.46094	-628.39374	10.951107177734375	10.500722692012786	630.5502178955078	25900.418	26385.162	0.0	0.0	198980	397960	-13.117564	-13.10761	0.028343626214191318	0.026392328618094325	13.258283653259276	25.56541	24.718954	0.0	0.0	19899	39798	0.27038306165664894	0.7536921393094849	0.6919070125983005	0.8514000789049949	-0.11999745328274307	2.134910987534343	-0.7380271574870814
405465	506	11773.140972614288	-204.89075926601308	-213.50529422862485	105.72004023830576	-0.0650196934968202	-310.83884387478656	-647.7926	-646.35315	10.952611856460571	10.574303989410401	624.4513543701172	91112.46	85791.46	0.0	0.0	201483	402966	-13.539084	-13.546643	0.026451399493962528	0.024389198496937752	13.368898458480835	34.26339	34.452053	0.0	0.0	20149	40299	0.9594846788326756	-0.5225372253936078	0.5898163015300142	1.5181840582209762	0.6201953653314382	0.0106971284437402	0.9999847248130431
410472	513	11929.185361146927	-159.14075405287895	-139.3559154235166	89.39659429727584	-0.072429019172581	-327.3243730171623	-640.38214	-639.6673	10.02904679775238	9.39230260848999	617.6115802001954	58115.656	55499.68	0.0	0.0	203986	407973	-13.791093	-13.803667	0.027715074289590122	0.025656820917502047	13.321591653823852	26.980082	26.992264	0.0	0.0	20400	40800	-1.0850350642926907	-0.026266836566313345	-0.1739352162827007	1.384122418902238	0.5178768627020416	0.005409635461761484	0.9999944107603976
415478	519	12078.437987565994	-201.5968206548395	-237.4561519034405	119.3601689869642	-0.09084549075450901	-327.3243730171623	-641.1404	-641.69415	11.80144699573517	11.288759231567383	620.8025372314453	50745.285	50929.39	0.0	0.0	206489	412979	-13.901382	-13.890589	0.025839806124567984	0.026703530550003053	13.418465843200684	41.486156	40.974483	0.0	0.0	20650	41300	0.43666795389023383	0.2900732159557571	-0.13102178169654577	1.2053901285778186	0.386979924570244	1.492587161923767	0.009799958993872915
420483	524	12210.88568687439	-143.6996480617409	-153.981382206089	138.812205420427	-0.07037745257681566	-327.2412288672389	-622.1832	-622.9675	10.237729034423829	10.025141100883484	621.3138916015625	21919.484	22038.555	0.0	0.0	208992	417984	-13.478066	-13.4737	0.02683665138669312	0.026685648588463663	13.58571099281311	23.575642	23.8584	0.0	0.0	20900	41801	0.2990220054636821	0.539192550006903	0.7111738350806751	1.5541845347196703	-0.6716286162145555	0.003213938942866916	0.9999988263315313
425488	529	12337.486739635468	-109.96576550114781	-52.791559605398966	132.53998498158768	-0.030196477605156865	-320.5832074377375	-622.6702	-622.4245	11.132687511444091	10.524243507385254	616.3365509033204	27655.182	27454.629	0.0	0.0	211494	422989	-13.776348	-13.78638	0.03083478596061468	0.030337585685774684	13.575147008895874	30.06463	29.152454	0.0	0.0	21150	42301	0.9394233179926794	-0.3408571338025609	0.9748438555278578	1.1315855225663194	0.25115301226384334	1.9977358709909285	-0.9943034581609586
430495	536	12484.957792520523	-155.59039000592867	-146.5153703843347	107.11648185033424	-0.029701760375309222	-317.74469199071837	-637.3496	-637.4895	11.067276816368103	10.636556658744812	619.3860357666016	87110.4	89810.42	0.0	0.0	213998	427996	-13.856436	-13.857166	0.027793814046308398	0.028998057013377546	13.68276517868042	34.094086	33.496704	0.0	0.0	21401	42802	-1.0858459317381748	-0.024286152454474852	-0.17294694194025018	1.8425592193745104	-0.8228856161946824	0.013115445499510528	0.9999918208491987
435500	541	12645.54423570633	-224.18250863054305	-234.5756911346949	74.42290334102424	-105.18160740813914	-302.3280037462366	-626.46014	-626.569	11.939870443344116	11.31373198032379	615.1819293212891	36143.82	36861.992	0.0	0.0	216500	433001	-13.597662	-13.588587	0.034773912774398924	0.0321881983242929	13.894050025939942	27.897385	27.90216	0.0	0.0	21651	43302	0.8045301141073331	-0.09642682415361814	0.989532167648375	1.1511008763315809	0.48712867987040176	0.0028432460949848973	0.9999976733577711
440505	546	12785.409618377686	-174.683948992451	-182.57395268091517	137.5006662060794	-0.06145311584931047	-327.2396895578667	-620.0056	-620.43054	11.642666068077087	10.955865392684936	614.4813836669922	25608.52	26217.562	0.0	0.0	219003	438006	-13.818264	-13.81574	0.030067753288894893	0.029191936291754247	13.834840440750122	30.616116	30.9912	0.0	0.0	21901	43803	0.9965410916568027	-0.10414405239832225	0.2359457535803	1.1891352516132383	0.9296274153972077	2.373633632177262	-0.2673885424894744
445511	552	12936.296186685562	-215.63722002757018	-243.21962808633157	121.77174401569114	-0.061061469163447936	-318.2506446803044	-614.2661	-613.9709	11.194114491939544	10.729737849235535	609.3030358886718	24547.29	25390.613	0.0	0.0	221506	443012	-14.053035	-14.04516	0.028837524224072694	0.03112327148206532	13.924584426879882	26.280197	26.169788	0.0	0.0	22152	44304	0.1273372860844797	0.9961191264112395	0.48286583721105814	0.9112763166044254	0.8777460252724574	1.5937714538392058	-0.19875369295462628
